8:30 PM,27.0,22.0,74,1011,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-01 15:00:00
9:00 PM,27.0,22.0,74,1011,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-01 15:30:00
9:30 PM,27.0,22.0,74,1011,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-01 16:00:00
10:00 PM,26.0,22.0,78,1011,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-01 16:30:00
11:00 PM,26.0,22.0,78,1011,5.0,Variable,5.6,-,N/A,,Haze,0,2015-01-01 17:30:00
11:30 PM,26.0,22.0,78,1011,5.0,Variable,5.6,-,N/A,,Haze,0,2015-01-01 18:00:00
SEASON_DAY:2
12:30 AM,25.0,22.0,83,1014,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-02 19:00:00
1:00 AM,25.0,22.0,83,1013,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-02 19:30:00
1:30 AM,25.0,22.0,83,1013,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-02 20:00:00
2:00 AM,24.0,21.0,83,1013,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-02 20:30:00
2:30 AM,24.0,21.0,83,1012,5.0,NE,7.4,-,N/A,,Haze,50,2015-01-02 21:00:00
3:00 AM,24.0,22.0,89,1012,5.0,NE,7.4,-,N/A,,Haze,50,2015-01-02 22:00:00
4:30 AM,24.0,22.0,89,1012,5.0,East,5.6,-,N/A,,Haze,90,2015-01-02 23:00:00
5:00 AM,24.0,22.0,89,1012,5.0,East,5.6,-,N/A,,Haze,90,2015-01-02 23:30:00
5:30 AM,23.0,21.0,88,1012,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-03 00:00:00
6:00 AM,23.0,21.0,88,1012,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-03 00:30:00
7:00 AM,24.0,21.0,83,1013,4.0,Calm,Calm,-,N/A,,Haze,0,2015-01-03 01:30:00
7:30 AM,25.0,21.0,78,1014,4.0,Calm,Calm,-,N/A,,Haze,0,2015-01-03 02:00:00
8:00 AM,25.0,21.0,78,1014,4.0,Calm,Calm,-,N/A,,Haze,0,2015-01-03 02:30:00
9:00 AM,26.0,20.0,69,1014,4.0,Calm,Calm,-,N/A,,Haze,0,2015-01-03 03:30:00
10:00 AM,28.0,20.0,62,1014,5.0,NNE,9.3,-,N/A,,Haze,20,2015-01-03 04:30:00
10:30 AM,29.0,20.0,58,1014,5.0,NNE,11.1,-,N/A,,Haze,30,2015-01-03 05:00:00
11:00 AM,30.0,20.0,55,1014,5.0,NE,11.1,-,N/A,,Haze,50,2015-01-03 05:30:00
11:30 AM,30.0,21.0,58,1014,7.0,North,11.1,-,N/A,,Partly Cloudy,360,2015-01-03 06:00:00
12:00 PM,30.0,21.0,58,1013,7.0,NW,5.6,-,N/A,,Partly Cloudy,320,2015-01-03 06:30:00
12:30 PM,31.0,21.0,55,1012,7.0,NW,11.1,-,N/A,,Partly Cloudy,320,2015-01-03 07:00:00
1:00 PM,31.0,21.0,55,1012,7.0,NE,5.6,-,N/A,,Partly Cloudy,50,2015-01-03 07:30:00
1:30 PM,31.0,21.0,55,1011,7.0,NW,11.1,-,N/A,,Partly Cloudy,320,2015-01-03 08:00:00
2:00 PM,31.0,21.0,55,1011,7.0,NW,9.3,-,N/A,,Partly Cloudy,320,2015-01-03 08:30:00
2:30 PM,32.0,22.0,55,1010,7.0,NW,13.0,-,N/A,,Partly Cloudy,310,2015-01-03 09:00:00
3:00 PM,32.0,22.0,55,1010,7.0,WNW,13.0,-,N/A,,Partly Cloudy,300,2015-01-03 09:30:00
3:30 PM,31.0,22.0,58,1009,7.0,WNW,11.1,-,N/A,,Partly Cloudy,300,2015-01-03 10:00:00
4:00 PM,31.0,22.0,58,1009,7.0,WNW,11.1,-,N/A,,Partly Cloudy,300,2015-01-03 10:30:00
4:30 PM,30.0,21.0,58,1010,7.0,WNW,9.3,-,N/A,,Partly Cloudy,290,2015-01-03 11:00:00
5:00 PM,30.0,21.0,58,1010,7.0,WNW,9.3,-,N/A,,Partly Cloudy,290,2015-01-03 11:30:00
5:30 PM,29.0,22.0,66,1010,7.0,WNW,7.4,-,N/A,,Unknown,290,2015-01-03 12:00:00
6:00 PM,29.0,22.0,66,1010,7.0,WNW,7.4,-,N/A,,Unknown,290,2015-01-03 12:30:00
6:30 PM,28.0,21.0,66,1011,7.0,West,5.6,-,N/A,,Unknown,270,2015-01-03 13:00:00
7:30 PM,27.0,21.0,70,1011,5.0,West,5.6,-,N/A,,Haze,270,2015-01-03 14:00:00
8:00 PM,27.0,21.0,70,1012,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-03 14:30:00
8:30 PM,26.0,21.0,74,1012,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-03 15:00:00
9:00 PM,26.0,21.0,74,1013,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-03 15:30:00
9:30 PM,26.0,21.0,74,1013,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-03 16:00:00
10:00 PM,26.0,21.0,74,1013,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-03 16:30:00
10:30 PM,26.0,21.0,74,1013,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-03 17:00:00
11:00 PM,26.0,21.0,74,1013,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-03 17:30:00
11:30 PM,26.0,21.0,74,1013,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-03 18:00:00
SEASON_DAY:3
12:30 AM,25.0,22.0,83,1013,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-03 19:00:00
1:00 AM,25.0,22.0,83,1012,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-03 19:30:00
1:30 AM,25.0,22.0,83,1012,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-03 20:00:00
2:00 AM,25.0,22.0,83,1012,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-03 20:30:00
2:30 AM,25.0,22.0,83,1012,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-03 21:00:00
3:30 AM,25.0,22.0,83,1011,4.0,Calm,Calm,-,N/A,,Haze,0,2015-01-03 22:00:00
4:30 AM,25.0,22.0,83,1012,4.0,Calm,Calm,-,N/A,,Haze,0,2015-01-03 23:00:00
5:00 AM,24.0,22.0,89,1012,4.0,Calm,Calm,-,N/A,,Haze,0,2015-01-03 23:30:00
5:30 AM,24.0,22.0,89,1012,4.0,Calm,Calm,-,N/A,,Haze,0,2015-01-04 00:00:00
6:30 AM,23.0,21.0,88,1012,2.5,Calm,Calm,-,N/A,,Haze,0,2015-01-04 01:00:00
7:00 AM,23.0,21.0,88,1013,2.5,Calm,Calm,-,N/A,,Haze,0,2015-01-04 01:30:00
7:30 AM,23.0,21.0,88,1013,3.0,Calm,Calm,-,N/A,,Haze,0,2015-01-04 02:00:00
8:30 AM,25.0,22.0,83,1014,4.0,ESE,3.7,-,N/A,,Haze,110,2015-01-04 03:00:00
9:00 AM,26.0,22.0,78,1014,4.0,ESE,5.6,-,N/A,,Haze,120,2015-01-04 03:30:00
9:30 AM,27.0,24.0,84,1014,4.0,SSE,5.6,-,N/A,,Haze,160,2015-01-04 04:00:00
10:00 AM,27.0,24.0,84,1014,4.0,Variable,5.6,-,N/A,,Haze,0,2015-01-04 04:30:00
10:30 AM,28.0,24.0,79,1013,4.0,Calm,Calm,-,N/A,,Haze,0,2015-01-04 05:00:00
11:00 AM,28.0,24.0,79,1013,4.0,Calm,Calm,-,N/A,,Haze,0,2015-01-04 05:30:00
11:30 AM,29.0,23.0,70,1012,5.0,WSW,5.6,-,N/A,,Haze,250,2015-01-04 06:00:00
12:00 PM,30.0,23.0,66,1012,5.0,South,5.6,-,N/A,,Haze,190,2015-01-04 06:30:00
12:30 PM,30.0,23.0,66,1011,5.0,SW,7.4,-,N/A,,Haze,230,2015-01-04 07:00:00
1:00 PM,31.0,23.0,62,1011,5.0,WSW,7.4,-,N/A,,Haze,240,2015-01-04 07:30:00
1:30 PM,32.0,22.0,55,1010,5.0,WSW,11.1,-,N/A,,Haze,250,2015-01-04 08:00:00
2:00 PM,32.0,21.0,52,1010,5.0,WSW,13.0,-,N/A,,Haze,250,2015-01-04 08:30:00
2:30 PM,33.0,20.0,46,1009,7.0,WNW,13.0,-,N/A,,Partly Cloudy,290,2015-01-04 09:00:00
3:00 PM,33.0,20.0,46,1009,7.0,West,18.5,-,N/A,,Partly Cloudy,270,2015-01-04 09:30:00
3:30 PM,32.0,20.0,49,1009,7.0,West,18.5,-,N/A,,Partly Cloudy,270,2015-01-04 10:00:00
4:00 PM,32.0,20.0,49,1008,7.0,West,18.5,-,N/A,,Partly Cloudy,270,2015-01-04 10:30:00
4:30 PM,32.0,19.0,46,1008,7.0,West,18.5,-,N/A,,Partly Cloudy,270,2015-01-04 11:00:00
5:00 PM,31.0,19.0,49,1009,7.0,West,22.2,-,N/A,,Partly Cloudy,270,2015-01-04 11:30:00
5:30 PM,30.0,21.0,58,1010,7.0,West,18.5,-,N/A,,Partly Cloudy,270,2015-01-04 12:00:00
6:00 PM,29.0,21.0,62,1010,6.0,West,13.0,-,N/A,,Partly Cloudy,270,2015-01-04 12:30:00
6:30 PM,28.0,21.0,66,1010,6.0,West,9.3,-,N/A,,Partly Cloudy,270,2015-01-04 13:00:00
7:00 PM,28.0,21.0,66,1011,5.0,West,7.4,-,N/A,,Haze,270,2015-01-04 13:30:00
7:30 PM,27.0,21.0,70,1011,5.0,West,7.4,-,N/A,,Haze,270,2015-01-04 14:00:00
8:00 PM,27.0,21.0,70,1012,5.0,West,7.4,-,N/A,,Haze,270,2015-01-04 14:30:00
8:30 PM,27.0,21.0,70,1012,5.0,West,7.4,-,N/A,,Haze,270,2015-01-04 15:00:00
9:00 PM,27.0,21.0,70,1012,5.0,Variable,5.6,-,N/A,,Haze,0,2015-01-04 15:30:00
9:30 PM,26.0,20.0,69,1012,5.0,Variable,5.6,-,N/A,,Haze,0,2015-01-04 16:00:00
10:00 PM,26.0,20.0,69,1012,5.0,Variable,5.6,-,N/A,,Haze,0,2015-01-04 16:30:00
10:30 PM,26.0,21.0,74,1012,5.0,Variable,5.6,-,N/A,,Haze,0,2015-01-04 17:00:00
11:30 PM,26.0,21.0,74,1012,4.0,Variable,5.6,-,N/A,,Haze,0,2015-01-04 18:00:00
SEASON_DAY:4
12:00 AM,27.0,21.0,70,1012,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-05 18:30:00
12:30 AM,27.0,21.0,70,1012,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-05 19:00:00
1:30 AM,26.0,21.0,74,1011,4.0,Calm,Calm,-,N/A,,Haze,0,2015-01-05 20:00:00
2:00 AM,26.0,21.0,74,1011,4.0,Calm,Calm,-,N/A,,Haze,0,2015-01-05 20:30:00
2:30 AM,26.0,21.0,74,1011,3.5,Calm,Calm,-,N/A,,Haze,0,2015-01-05 21:00:00
3:30 AM,25.0,21.0,78,1011,3.0,Calm,Calm,-,N/A,,Haze,0,2015-01-05 22:00:00
4:00 AM,25.0,21.0,78,1011,3.0,Calm,Calm,-,N/A,,Haze,0,2015-01-05 22:30:00
4:30 AM,24.0,21.0,83,1011,3.0,Calm,Calm,-,N/A,,Haze,0,2015-01-05 23:00:00
5:00 AM,24.0,21.0,83,1011,3.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-01-05 23:30:00
5:30 AM,23.0,21.0,88,1011,3.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2015-01-06 00:00:00
6:00 AM,23.0,21.0,88,1012,2.5,East,11.1,-,N/A,,Partly Cloudy,90,2015-01-06 00:30:00
6:30 AM,23.0,21.0,88,1012,2.5,East,11.1,-,N/A,,Partly Cloudy,90,2015-01-06 01:00:00
7:00 AM,23.0,21.0,88,1013,2.5,Calm,Calm,-,N/A,,Mist,0,2015-01-06 01:30:00
7:30 AM,24.0,21.0,83,1013,2.5,SE,3.7,-,N/A,,Mist,140,2015-01-06 02:00:00
8:30 AM,25.0,21.0,78,1014,3.0,Calm,Calm,-,N/A,,Haze,0,2015-01-06 03:00:00
9:00 AM,26.0,21.0,74,1014,3.0,East,5.6,-,N/A,,Haze,90,2015-01-06 03:30:00
9:30 AM,27.0,21.0,70,1014,3.0,East,7.4,-,N/A,,Haze,100,2015-01-06 04:00:00
10:00 AM,28.0,21.0,66,1014,3.0,East,7.4,-,N/A,,Haze,100,2015-01-06 04:30:00
10:30 AM,29.0,21.0,62,1013,4.0,Calm,Calm,-,N/A,,Haze,0,2015-01-06 05:00:00
11:00 AM,30.0,21.0,58,1013,5.0,East,5.6,-,N/A,,Haze,90,2015-01-06 05:30:00
11:30 AM,30.0,22.0,62,1013,5.0,Variable,5.6,-,N/A,,Haze,0,2015-01-06 06:00:00
12:00 PM,31.0,21.0,55,1012,5.0,WNW,9.3,-,N/A,,Haze,290,2015-01-06 06:30:00
12:30 PM,31.0,21.0,55,1011,5.0,WNW,11.1,-,N/A,,Haze,300,2015-01-06 07:00:00
1:30 PM,32.0,21.0,52,1010,7.0,West,11.1,-,N/A,,Partly Cloudy,280,2015-01-06 08:00:00
2:00 PM,32.0,21.0,52,1010,7.0,WNW,11.1,-,N/A,,Partly Cloudy,300,2015-01-06 08:30:00
2:30 PM,32.0,21.0,52,1009,7.0,WNW,11.1,-,N/A,,Partly Cloudy,300,2015-01-06 09:00:00
3:00 PM,32.0,21.0,52,1009,7.0,West,11.1,-,N/A,,Partly Cloudy,270,2015-01-06 09:30:00
3:30 PM,32.0,21.0,52,1009,7.0,WNW,9.3,-,N/A,,Partly Cloudy,290,2015-01-06 10:00:00
4:00 PM,31.0,21.0,55,1009,7.0,WNW,9.3,-,N/A,,Partly Cloudy,290,2015-01-06 10:30:00
4:30 PM,31.0,21.0,55,1009,7.0,West,9.3,-,N/A,,Partly Cloudy,280,2015-01-06 11:00:00
5:00 PM,30.0,21.0,58,1010,7.0,West,7.4,-,N/A,,Partly Cloudy,270,2015-01-06 11:30:00
5:30 PM,30.0,22.0,62,1010,7.0,WNW,11.1,-,N/A,,Unknown,290,2015-01-06 12:00:00
6:00 PM,29.0,21.0,62,1011,7.0,West,9.3,-,N/A,,Unknown,270,2015-01-06 12:30:00
7:00 PM,28.0,22.0,70,1012,5.0,West,9.3,-,N/A,,Haze,270,2015-01-06 13:30:00
7:30 PM,28.0,21.0,66,1012,5.0,West,5.6,-,N/A,,Haze,270,2015-01-06 14:00:00
8:00 PM,27.0,21.0,70,1012,5.0,Variable,5.6,-,N/A,,Haze,0,2015-01-06 14:30:00
8:30 PM,27.0,22.0,74,1013,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-06 15:00:00
9:00 PM,27.0,22.0,74,1013,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-06 15:30:00
9:30 PM,27.0,22.0,74,1013,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-06 16:00:00
10:00 PM,27.0,22.0,74,1014,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-06 16:30:00
10:30 PM,27.0,22.0,74,1014,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-06 17:00:00
11:00 PM,26.0,22.0,78,1014,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-06 17:30:00
11:30 PM,26.0,21.0,74,1013,5.0,Calm,Calm,-,N/A,,Haze,0,2015-01-06 18:00:00
SEASON_DAY:5
12:00 AM,27.0,23.0,79,1012,5.0,Calm,Calm,-,N/A,,Haze,0,2015-12-09 18:30:00
12:30 AM,26.0,23.0,83,1011,5.0,Calm,Calm,-,N/A,,Haze,0,2015-12-09 19:00:00
1:30 AM,26.0,23.0,83,1011,5.0,Calm,Calm,-,N/A,,Haze,0,2015-12-09 20:00:00
2:00 AM,25.0,23.0,89,1010,5.0,Calm,Calm,-,N/A,,Haze,0,2015-12-09 20:30:00
2:30 AM,25.0,23.0,89,1010,5.0,Calm,Calm,-,N/A,,Haze,0,2015-12-09 21:00:00
3:30 AM,25.0,23.0,89,1010,5.0,Calm,Calm,-,N/A,,Haze,0,2015-12-09 22:00:00
4:30 AM,24.0,22.0,89,1009,5.0,Calm,Calm,-,N/A,,Haze,0,2015-12-09 23:00:00
5:30 AM,23.0,22.0,94,1009,4.0,Calm,Calm,-,N/A,,Haze,0,2015-12-10 00:00:00
6:00 AM,23.0,22.0,94,1010,3.0,Calm,Calm,-,N/A,,Haze,0,2015-12-10 00:30:00
6:30 AM,23.0,21.0,88,1011,3.0,SE,9.3,-,N/A,,Haze,140,2015-12-10 01:00:00
7:00 AM,24.0,22.0,89,1011,3.0,Calm,Calm,-,N/A,,Haze,0,2015-12-10 01:30:00
7:30 AM,25.0,22.0,83,1012,3.0,Calm,Calm,-,N/A,,Haze,0,2015-12-10 02:00:00
8:00 AM,25.0,22.0,83,1012,4.0,Calm,Calm,-,N/A,,Haze,0,2015-12-10 02:30:00
8:30 AM,27.0,23.0,79,1012,4.0,ENE,5.6,-,N/A,,Haze,70,2015-12-10 03:00:00
9:00 AM,28.0,23.0,74,1012,4.0,ENE,7.4,-,N/A,,Haze,70,2015-12-10 03:30:00
9:30 AM,28.0,24.0,79,1012,5.0,East,5.6,-,N/A,,Haze,80,2015-12-10 04:00:00
10:00 AM,29.0,24.0,74,1013,5.0,ENE,9.3,-,N/A,,Haze,70,2015-12-10 04:30:00
10:30 AM,30.0,24.0,70,1013,5.0,East,9.3,-,N/A,,Haze,80,2015-12-10 05:00:00
11:00 AM,30.0,25.0,74,1013,5.0,East,11.1,-,N/A,,Haze,90,2015-12-10 05:30:00
11:30 AM,33.0,22.0,52,1012,6.0,East,7.4,-,N/A,,Partly Cloudy,90,2015-12-10 06:00:00
12:00 PM,33.0,22.0,52,1012,6.0,East,9.3,-,N/A,,Partly Cloudy,80,2015-12-10 06:30:00
12:30 PM,34.0,22.0,49,1011,6.0,East,9.3,-,N/A,,Partly Cloudy,90,2015-12-10 07:00:00
1:00 PM,34.0,23.0,52,1010,8.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-12-10 07:30:00
1:30 PM,34.0,23.0,52,1010,8.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-12-10 08:00:00
2:00 PM,34.0,23.0,52,1009,8.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-12-10 08:30:00
2:30 PM,33.0,23.0,55,1009,8.0,WNW,7.4,-,N/A,,Scattered Clouds,290,2015-12-10 09:00:00
3:00 PM,33.0,23.0,55,1008,8.0,WNW,9.3,-,N/A,,Scattered Clouds,300,2015-12-10 09:30:00
3:30 PM,32.0,23.0,59,1008,8.0,ENE,7.4,-,N/A,,Scattered Clouds,70,2015-12-10 10:00:00
4:00 PM,32.0,23.0,59,1008,8.0,East,5.6,-,N/A,,Scattered Clouds,80,2015-12-10 10:30:00
4:30 PM,32.0,23.0,59,1008,8.0,East,5.6,-,N/A,,Mostly Cloudy,90,2015-12-10 11:00:00
5:00 PM,31.0,23.0,62,1008,6.0,WSW,5.6,-,N/A,,Mostly Cloudy,250,2015-12-10 11:30:00
5:30 PM,32.0,23.0,59,1009,6.0,NNW,5.6,-,N/A,,Scattered Clouds,340,2015-12-10 12:00:00
6:00 PM,31.0,23.0,62,1009,6.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-12-10 12:30:00
6:30 PM,30.0,23.0,66,1009,6.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2015-12-10 13:00:00
7:00 PM,30.0,23.0,66,1010,5.0,WNW,5.6,-,N/A,,Haze,300,2015-12-10 13:30:00
8:00 PM,28.0,23.0,74,1011,5.0,Variable,5.6,-,N/A,,Haze,0,2015-12-10 14:30:00
8:30 PM,27.0,23.0,79,1011,5.0,Variable,5.6,-,N/A,,Haze,0,2015-12-10 15:00:00
9:00 PM,27.0,23.0,79,1012,5.0,Calm,Calm,-,N/A,,Haze,0,2015-12-10 15:30:00
9:30 PM,27.0,24.0,84,1012,5.0,Calm,Calm,-,N/A,,Haze,0,2015-12-10 16:00:00
10:00 PM,26.0,23.0,83,1012,5.0,Calm,Calm,-,N/A,,Haze,0,2015-12-10 16:30:00
10:30 PM,26.0,25.0,94,1012,5.0,Calm,Calm,-,N/A,,Haze,0,2015-12-10 17:00:00
11:00 PM,26.0,23.0,83,1012,5.0,Calm,Calm,-,N/A,,Haze,0,2015-12-10 17:30:00
11:30 PM,26.0,24.0,89,1012,5.0,Calm,Calm,-,N/A,,Haze,0,2015-12-10 18:00:00
SEASON_DAY:6
12:00 AM,25.0,24.0,94,1013,3.0,East,18.5,-,N/A,Rain-Thunderstorm,Thunderstorms and Rain,90,2015-12-15 18:30:00
1:30 AM,25.0,24.0,94,1012,5.0,East,5.6,-,N/A,,Haze,100,2015-12-15 20:00:00
2:00 AM,25.0,24.0,94,1012,5.0,East,5.6,-,N/A,,Haze,100,2015-12-15 20:30:00
2:30 AM,26.0,24.0,89,1012,5.0,Calm,Calm,-,N/A,,Haze,0,2015-12-15 21:00:00
3:00 AM,26.0,24.0,89,1012,4.0,South,5.6,-,N/A,,Haze,180,2015-12-15 21:30:00
3:30 AM,26.0,24.0,89,1012,4.0,South,7.4,-,N/A,,Haze,180,2015-12-15 22:00:00
4:30 AM,25.0,23.0,89,1011,4.0,East,14.8,-,N/A,,Partly Cloudy,80,2015-12-15 23:00:00
5:00 AM,25.0,23.0,89,1012,4.0,East,11.1,-,N/A,Rain,Light Rain,90,2015-12-15 23:30:00
5:30 AM,24.0,23.0,94,1012,4.0,Calm,Calm,-,N/A,,Haze,0,2015-12-16 00:00:00
6:00 AM,24.0,23.0,94,1012,3.5,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-12-16 00:30:00
6:30 AM,24.0,23.0,94,1012,2.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-12-16 01:00:00
7:00 AM,24.0,23.0,94,1012,1.6,Calm,Calm,-,N/A,,Mostly Cloudy,0,2015-12-16 01:30:00
7:30 AM,24.0,23.0,94,1013,2.0,NE,5.6,-,N/A,,Mostly Cloudy,50,2015-12-16 02:00:00
8:00 AM,25.0,23.0,89,1014,2.0,East,11.1,-,N/A,,Mostly Cloudy,80,2015-12-16 02:30:00
8:30 AM,25.0,23.0,89,1014,3.0,ESE,7.4,-,N/A,,Mostly Cloudy,120,2015-12-16 03:00:00
9:00 AM,25.0,23.0,89,1014,3.0,East,7.4,-,N/A,,Mostly Cloudy,100,2015-12-16 03:30:00
9:30 AM,25.0,23.0,89,1014,3.5,East,9.3,-,N/A,,Mostly Cloudy,100,2015-12-16 04:00:00
10:00 AM,26.0,23.0,83,1014,4.0,East,11.1,-,N/A,,Mostly Cloudy,100,2015-12-16 04:30:00
10:30 AM,27.0,23.0,79,1014,4.0,ESE,7.4,-,N/A,,Mostly Cloudy,120,2015-12-16 05:00:00
11:00 AM,28.0,23.0,74,1014,4.0,SSE,3.7,-,N/A,,Mostly Cloudy,150,2015-12-16 05:30:00
11:30 AM,28.0,24.0,79,1013,4.0,Calm,Calm,-,N/A,,Haze,0,2015-12-16 06:00:00
12:00 PM,29.0,25.0,79,1013,5.0,Calm,Calm,-,N/A,,Haze,0,2015-12-16 06:30:00
12:30 PM,30.0,24.0,70,1012,5.0,Calm,Calm,-,N/A,,Haze,0,2015-12-16 07:00:00
